id_hogar,id_persona,peso_persona,region,grado_urbanizacion,anio_nacimiento,edad,sexo,pais_nacimiento,nacionalidad,situacion_actividad,situacion_profesional,horas_semana,jornada,tipo_contrato,personal_a_cargo,anios_experiencia,meses_desempleo_ref,meses_desempleo_5anios,ocupacion_isco08,sector_cnae,nivel_estudios,estado_salud,enfermedad_cronica,limitacion_actividad,necesito_medico_no_fue,renta_neta_salarial,renta_no_monetaria_salarial,renta_neta_hogar,renta_hogar_indicadores,unidades_consumo,num_miembros_hogar,tipo_hogar,hogar_riesgo_pobreza,hogar_carencia_material,retrasos_hipoteca_alquiler,retrasos_facturas,retrasos_deudas_no_vivienda,capacidad_gastos_imprevistos,capacidad_fin_de_mes,puede_vacaciones,puede_proteina_2dias,tiene_ordenador,tiene_coche,carga_prestamos_no_vivienda,puede_sustituir_muebles,puede_calefaccion_invierno,tipo_vivienda,regimen_tenencia,num_habitaciones,importe_alquiler,gastos_vivienda,cuota_hipoteca,cambio_ingresos_12m,motivo_aumento_ingresos,motivo_disminucion_ingresos,expectativa_ingresos_12m,carga_asistencia_medica,carga_asistencia_dental,carga_medicamentos,baja_intensidad_laboral_2020,arope_2020,carencia_material_social_severa,arope_2030,estres_financiero_alto,renta_hogar_per_capita,ratio_carga_vivienda,precariedad_laboral
18180,1818001,579.82703,ES30,Zona muy poblada,1971,53,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,34.0,0.0,0.0,52.0,Comercio/reparación vehículos,Post-secundaria,Bueno,No,No limitado,No,16495.1,47.2,33386.9,33386.9,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,No,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,6.0,0.0,654.4,570.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,0,16693.45,0.476068650690205,0
18180,1818002,583.10776,ES30,Zona muy poblada,1973,51,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,27.0,0.0,0.0,52.0,Comercio/reparación vehículos,Post-secundaria,Regular,Sí,No limitado,No,16825.8,47.3,33386.9,33386.9,2.0,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,No,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Adosada/pareada,Propiedad con hipoteca,6.0,0.0,654.4,570.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Ninguna carga,No,No,No,No,0,16693.45,0.46671183539564237,0
18181,1818102,1411.32307,ES30,Zona muy poblada,1988,36,Hombre,UE,UE,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,12.0,0.0,0.0,34.0,Actividades administrativas,Post-secundaria,Muy bueno,No,No limitado,No,15137.9,0.0,44563.2,44563.2,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,3.0,0.0,544.87,0.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Ninguna carga,No,No,No,No,0,24757.333333333332,0.4319251679559252,0
18183,1818301,705.60389,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,28.0,0.0,0.0,34.0,Organismos extraterritoriales,Secundaria 1a etapa,Bueno,No,No limitado,No,25630.4,0.0,43466.6,43466.6,2.3,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,4.0,0.0,433.93,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,No ha consumido,No,No,No,No,0,18898.521739130436,0.20316343092577563,0
18183,1818302,710.55155,ES30,Zona muy poblada,1977,47,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,35.0,Actividades financieras/seguros,Secundaria 1a etapa,Bueno,No,No limitado,No,19426.7,0.0,43466.6,43466.6,2.3,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,4.0,0.0,433.93,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,No ha consumido,No,No,No,No,0,18898.521739130436,0.26804140692963807,0
18184,1818401,590.95417,ES30,Zona muy poblada,1965,59,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,Sí,30.0,0.0,0.0,23.0,Educación,Post-secundaria,Bueno,No,No limitado,No,44332.3,0.0,48424.8,48424.8,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,429.64,305.0,Han disminuido,,Otros,Empeorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,48424.8,0.11629624449893193,0
18185,1818501,441.09731,ES30,Zona muy poblada,1979,45,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,25.0,0.0,0.0,13.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,41094.4,567.5,59424.1,59424.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1200.0,1346.02,0.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,33013.38888888889,0.3930520946893007,0
18185,1818502,438.83786,ES30,Zona muy poblada,1973,51,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,28.0,0.0,0.0,42.0,Actividades administrativas,Post-secundaria,Bueno,Sí,No limitado,No,15765.2,0.0,59424.1,59424.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1200.0,1346.02,0.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,33013.38888888889,1.024550275289879,0
18188,1818801,3220.08134,ES30,Zona muy poblada,1987,37,Hombre,Extranjero no UE,Extranjero no UE,Trabajando,Asalariado,39.0,Tiempo completo,Indefinido escrito,Sí,13.0,0.0,0.0,25.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,53481.0,327.2,69248.1,69248.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,1200.0,1382.03,0.0,Se mantienen,,,Mantenerse,Una carga razonable,No ha utilizado,Ninguna carga,No,No,No,No,0,38471.16666666667,0.31009816570370785,0
18188,1818802,3276.05393,ES30,Zona muy poblada,1991,33,Mujer,Extranjero no UE,Extranjero no UE,Trabajando,Asalariado,39.0,Tiempo completo,Indefinido escrito,No,8.0,12.0,11.0,25.0,Información/comunicaciones,Post-secundaria,Bueno,No,No limitado,No,2618.8,1.4,69248.1,69248.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,No (otras razones),Sí,Piso ≥10 viviendas,Alquiler precio mercado,3.0,1200.0,1382.03,0.0,Se mantienen,,,Mantenerse,Una carga razonable,No ha utilizado,Ninguna carga,No,No,No,No,0,38471.16666666667,3.4374592660832137,0
18193,1819301,635.838,ES30,Zona muy poblada,1979,45,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,25.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Bueno,No,No limitado,No,40379.8,0.0,74691.8,74691.8,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso <10 viviendas,Alquiler precio reducido,4.0,,,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,41495.444444444445,,0
18193,1819302,631.41059,ES30,Zona muy poblada,1977,47,Hombre,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,No,24.0,0.0,8.0,32.0,Sanidad/servicios sociales,,Bueno,No,No limitado,No,34401.3,0.0,74691.8,74691.8,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Una carga razonable,Sí,Sí,Piso <10 viviendas,Alquiler precio reducido,4.0,,,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,41495.444444444445,,0
18194,1819401,727.80835,ES30,Zona muy poblada,1963,61,Mujer,España,España,Trabajando,Asalariado,30.0,Tiempo parcial,Indefinido escrito,No,40.0,0.0,3.0,53.0,Educación,Secundaria 1a etapa,Bueno,No,,No,11631.9,283.7,68963.3,68963.3,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Alquiler precio reducido,6.0,326.0,466.58,0.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No aplicable (≥60 años),No,No,No,0,45975.53333333333,0.48134526603564337,1
18194,1819402,729.16566,ES30,Zona muy poblada,1966,58,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,35.0,0.0,0.0,33.0,Administración pública/defensa,Secundaria 1a etapa,Bueno,No,No limitado,No,48213.3,0.0,68963.3,68963.3,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso <10 viviendas,Alquiler precio reducido,6.0,326.0,466.58,0.0,Se mantienen,,,,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,45975.53333333333,0.1161289519696847,0
18195,1819502,1436.40515,ES30,Zona muy poblada,1975,49,Hombre,España,Extranjero no UE,Trabajando,Asalariado,,Tiempo parcial,Temporal escrito,No,19.0,0.0,9.0,34.0,Actividades artísticas/recreativas,Secundaria 1a etapa,Bueno,No,No limitado,No,524.8,0.0,25230.9,25230.9,1.5,2,2 adultos ≥65 sin niños,No,No,No,No,No,No (no puede),Con cierta dificultad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,No (otras razones),No,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,330.31,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Una carga pesada,Una carga razonable,No,No,No,No,0,16820.600000000002,3.4374592660832137,1
18196,1819601,464.52158,ES30,Zona muy poblada,1997,27,Mujer,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Temporal escrito,Sí,3.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Muy bueno,No,No limitado,No,28315.6,0.0,89049.3,89049.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1940.0,2013.52,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,44524.65,0.8533190184915735,1
18196,1819602,464.52158,ES30,Zona muy poblada,1997,27,Mujer,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Temporal escrito,Sí,3.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Muy bueno,No,No limitado,No,30693.9,0.0,89049.3,89049.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1940.0,2013.52,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,44524.65,0.7872000625531457,1
18196,1819603,464.52158,ES30,Zona muy poblada,1997,27,Mujer,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Temporal escrito,Sí,3.0,0.0,0.0,22.0,Sanidad/servicios sociales,Post-secundaria,Muy bueno,Sí,No limitado,No,27850.8,0.0,89049.3,89049.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1940.0,2013.52,0.0,Han aumentado,Revalorización salario,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,44524.65,0.8675599982765306,1
18198,1819801,795.57298,ES30,Zona muy poblada,1987,37,Hombre,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,11.0,0.0,0.0,23.0,Educación,Post-secundaria,Bueno,No,No limitado,No,27370.1,14.6,42530.3,42530.3,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,2.0,700.0,794.38,0.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,28353.533333333336,0.3482837110569563,0
18198,1819802,795.57298,ES30,Zona muy poblada,1983,41,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,12.0,3.0,25.0,23.0,Educación,Post-secundaria,Bueno,No,No limitado,No,15299.0,62.9,42530.3,42530.3,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,2.0,700.0,794.38,0.0,Han aumentado,Nuevo/cambio empleo,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,28353.533333333336,0.6230838616903065,0
18199,1819901,927.14126,ES30,Zona muy poblada,1975,49,Mujer,España,España,Trabajando,Asalariado,50.0,Tiempo completo,Indefinido escrito,Sí,23.0,0.0,0.0,24.0,Información/comunicaciones,Post-secundaria,Bueno,Sí,No limitado,No,22690.0,0.0,22447.5,22447.5,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,No (no puede),Con cierta dificultad,No,Sí,Sí,No,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,1.0,732.0,855.36,0.0,Han aumentado,Revalorización salario,,Mantenerse,Una carga razonable,Una carga razonable,Ninguna carga,No,No,No,No,0,22447.5,0.45237197003085056,0
18200,1820002,1063.61075,ES30,Zona muy poblada,1982,42,Hombre,Extranjero no UE,Extranjero no UE,Trabajando,Asalariado,37.0,Tiempo completo,Indefinido escrito,No,0.0,0.0,9.0,42.0,Actividades administrativas,Post-secundaria,Regular,Sí,No limitado,No,3302.6,0.7,18271.9,18271.9,1.8,3,"2 adultos, 1 niño",Sí,No,No,"Sí, dos o más veces",No,No (no puede),Con mucha dificultad,No,Sí,Sí,No (no puede permitírselo),Ninguna carga,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,5.0,1090.0,1240.64,0.0,Se mantienen,,,Mejorar,Una carga pesada,Una carga pesada,Una carga razonable,No,Sí,Sí,Sí,1,10151.055555555557,3.4374592660832137,0
18204,1820402,788.78443,ES30,Zona muy poblada,1977,47,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Indefinido escrito,No,22.0,0.0,0.0,32.0,Sanidad/servicios sociales,Secundaria 1a etapa,Bueno,No,No limitado,No,29037.4,0.0,58043.0,58043.0,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Alquiler precio mercado,4.0,1300.0,1406.02,0.0,Se mantienen,,,Mantenerse,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,38695.333333333336,0.5810520225640036,0
18206,1820601,851.33973,ES30,Zona muy poblada,1974,50,Mujer,Extranjero no UE,España,Trabajando,Asalariado,42.0,Tiempo completo,Indefinido escrito,No,28.0,0.0,0.0,41.0,Actividades profesionales/científicas,Post-secundaria,Bueno,Sí,Limitado pero no gravemente,No,34792.5,402.7,37229.1,37229.1,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,No (no puede),Con cierta facilidad,Sí,Sí,No (no puede permitírselo),No (no puede permitírselo),Ninguna carga,No (otras razones),No,Piso ≥10 viviendas,Alquiler precio mercado,3.0,1100.0,1169.52,0.0,Se mantienen,,,Mantenerse,Una carga razonable,No ha utilizado,Una carga razonable,No,No,No,No,0,37229.1,0.4033696917439103,0
18207,1820701,678.12718,ES30,Zona muy poblada,1975,49,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,30.0,0.0,0.0,41.0,Administración pública/defensa,Post-secundaria,Bueno,No,No limitado,No,25873.1,0.0,25506.25,25506.25,1.0,1,Una persona: hombre 30-64 años,No,No,"Sí, una vez","Sí, dos o más veces","Sí, dos o más veces",No (no puede),Con mucha dificultad,No,Sí,Sí,No (no puede permitírselo),Una carga pesada,No (no puede permitírselo),Sí,Piso ≥10 viviendas,Alquiler precio mercado,1.0,605.61,730.0,0.0,Han disminuido,,Otros,Mantenerse,Una carga razonable,Una carga pesada,Una carga razonable,No,No,Sí,Sí,1,25506.25,0.3385755862266215,0
18210,1821001,483.99864,ES30,Zona muy poblada,1961,63,Hombre,España,España,Trabajando,Asalariado,39.0,Tiempo completo,Indefinido escrito,No,16.0,0.0,0.0,51.0,Hogares como empleadores,Secundaria 1a etapa,Regular,Sí,Limitado pero no gravemente,No,24742.5,0.0,24242.5,24242.5,1.0,1,Una persona: hombre 30-64 años,No,No,No,No,No,Sí,Con facilidad,Sí,Sí,No (no puede permitírselo),No (no puede permitírselo),Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,5.0,0.0,249.06,0.0,Se mantienen,,,Mantenerse,Una carga razonable,Ninguna carga,Ninguna carga,No aplicable (≥60 años),No,No,No,0,24242.5,0.12079296756592908,0
18211,1821101,1188.45686,ES30,Zona muy poblada,1983,41,Mujer,España,España,Trabajando,Asalariado,,Tiempo completo,Indefinido escrito,No,16.0,0.0,8.0,42.0,Administración pública/defensa,Post-secundaria,Bueno,Sí,No limitado,No,30009.1,0.0,30841.5,30841.5,1.0,1,Una persona: mujer 30-64 años,No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,4.0,0.0,253.56,0.0,Se mantienen,,,Mantenerse,Una carga razonable,No ha utilizado,Ninguna carga,No,No,No,No,0,30841.5,0.10139324404930505,0
18214,1821401,576.38944,ES30,Zona muy poblada,1973,51,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,Sí,25.0,0.0,0.0,26.0,Actividades financieras/seguros,Post-secundaria,Regular,Sí,No limitado,No,62084.9,1144.8,85073.0,85073.0,2.8,5,"2 adultos, ≥3 niños",No,No,No,No,No,Sí,Con mucha facilidad,No,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,335.31,0.0,Han aumentado,Otros,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,30383.214285714286,0.06480996184257364,0
18214,1821402,579.65072,ES30,Zona muy poblada,1972,52,Mujer,España,España,Trabajando,Asalariado,28.0,Tiempo parcial,Indefinido escrito,No,21.0,0.0,0.0,26.0,Actividades profesionales/científicas,Post-secundaria,Regular,Sí,No limitado,No,24590.2,542.2,85073.0,85073.0,2.8,5,"2 adultos, ≥3 niños",No,No,No,No,No,Sí,Con mucha facilidad,No,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,335.31,0.0,Han aumentado,Otros,,Mejorar,Ninguna carga,Una carga razonable,Una carga razonable,No,No,No,No,0,30383.214285714286,0.16363104000780798,1
18216,1821601,1161.31293,ES30,Zona muy poblada,1990,34,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,10.0,0.0,0.0,24.0,Industria manufacturera,Post-secundaria,Bueno,Sí,No limitado,No,51083.1,325.6,75691.0,75691.0,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,868.95,960.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Una carga razonable,No,No,No,No,0,50460.666666666664,0.20412621786853188,0
18216,1821602,1109.94512,ES30,Zona muy poblada,1990,34,Mujer,Extranjero no UE,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,6.0,0.0,0.0,35.0,Sanidad/servicios sociales,Post-secundaria,Bueno,No,Limitado pero no gravemente,No,23531.8,296.3,75691.0,75691.0,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,5.0,0.0,868.95,960.0,Se mantienen,,,Mantenerse,Ninguna carga,No ha utilizado,Una carga razonable,No,No,No,No,0,50460.666666666664,0.4431195233683782,0
18217,1821702,980.47979,ES30,Zona muy poblada,1989,35,Mujer,España,España,Trabajando,Asalariado,45.0,Tiempo completo,Indefinido escrito,No,13.0,3.0,2.0,32.0,Actividades profesionales/científicas,Post-secundaria,Bueno,No,No limitado,No,3787.9,0.0,48491.1,48491.1,1.8,3,"2 adultos, 1 niño",No,No,No,No,No,Sí,Con cierta facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,4.0,0.0,571.68,990.0,Han aumentado,Nuevo/cambio empleo,,,Ninguna carga,Una carga razonable,Ninguna carga,No,No,No,No,0,26939.5,1.8110720979962511,0
18220,1822001,442.7533,ES30,Zona muy poblada,1978,46,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,22.0,0.0,0.0,21.0,Construcción,Post-secundaria,Bueno,No,No limitado,No,46047.8,0.0,99631.9,99631.9,2.3,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,461.89,0.0,Han aumentado,Revalorización salario,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,43318.21739130435,0.12036796546197646,0
18220,1822002,445.85786,ES30,Zona muy poblada,1979,45,Mujer,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,No,22.0,0.0,0.0,24.0,Actividades financieras/seguros,Post-secundaria,Bueno,No,No limitado,No,32760.6,595.9,99631.9,99631.9,2.3,4,"2 adultos, 2 niños",No,No,No,No,No,Sí,Con facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad sin hipoteca,6.0,0.0,461.89,0.0,Han aumentado,Revalorización salario,,Mantenerse,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,0,43318.21739130435,0.16918737752055824,0
18221,1822101,4311.38626,ES30,Zona muy poblada,1996,28,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,4.0,0.0,2.0,51.0,Hostelería,Secundaria 1a etapa,Bueno,No,Limitado pero no gravemente,No,15819.8,0.0,79100.2,79100.2,2.5,4,Otros sin niños,No,No,"Sí, una vez",No,"Sí, una vez",Sí,Con cierta facilidad,Sí,Sí,Sí,No,Una carga razonable,No (otras razones),Sí,Piso ≥10 viviendas,Alquiler precio reducido,8.0,1313.5,1496.02,0.0,Han aumentado,Más horas/salario,,Mejorar,Una carga razonable,Una carga razonable,Una carga razonable,No,No,No,No,1,31640.079999999998,1.1347956358487463,0
18222,1822201,484.82741,ES30,Zona muy poblada,1966,58,Hombre,España,España,Trabajando,Asalariado,38.0,Tiempo completo,Indefinido escrito,No,36.0,0.0,0.0,25.0,Actividades financieras/seguros,Post-secundaria,Malo,Sí,Gravemente limitado,No,67766.2,0.0,102566.3,102566.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,419.83,537.0,Se mantienen,,,,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No,0,51283.15,0.07434325666777833,0
18222,1822202,487.42821,ES30,Zona muy poblada,2000,24,Mujer,España,España,Trabajando,Asalariado,37.0,Tiempo completo,Temporal escrito,No,2.0,0.0,0.0,26.0,Actividades artísticas/recreativas,Post-secundaria,Muy bueno,Sí,No limitado,No,15817.1,0.0,102566.3,102566.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,419.83,537.0,Se mantienen,,,,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No,0,51283.15,0.31851350753298646,1
18222,1822203,483.92492,ES30,Zona muy poblada,1968,56,Mujer,España,España,Trabajando,Asalariado,35.0,Tiempo completo,Temporal escrito,No,20.0,3.0,2.0,42.0,Sanidad/servicios sociales,,Bueno,Sí,No limitado,No,14717.5,0.0,102566.3,102566.3,2.0,3,Otros sin niños,No,No,No,No,No,Sí,Con cierta dificultad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Propiedad con hipoteca,6.0,0.0,419.83,537.0,Se mantienen,,,,Una carga pesada,Una carga pesada,Una carga razonable,No,No,No,No,0,51283.15,0.34231085442500425,1
18223,1822301,717.5041,ES30,Zona muy poblada,1974,50,Hombre,España,España,Trabajando,Asalariado,40.0,Tiempo completo,Indefinido escrito,Sí,23.0,0.0,2.0,25.0,Transporte/almacenamiento,Post-secundaria,Bueno,Sí,No limitado,No,31184.7,37.2,51331.9,51331.9,1.5,2,2 adultos <65 sin niños,No,No,No,No,No,Sí,Con mucha facilidad,Sí,Sí,Sí,Sí,Ninguna carga,Sí,Sí,Piso ≥10 viviendas,Cesión gratuita,5.0,0.0,252.89,0.0,Se mantienen,,,Mejorar,Ninguna carga,Ninguna carga,Ninguna carga,No,No,No,No,0,34221.26666666667,0.09731310546518003,0
