DB010,DB020,DB030,DB040,DB040_F,DB090,DB090_F,DB100,DB100_F
2025,ES,600,ES51,1,761.85929,1,1,1
2025,ES,601,ES51,1,617.05037,1,1,1
2025,ES,602,ES51,1,807.83114,1,1,1
2025,ES,603,ES51,1,336.41654,1,1,1
2025,ES,604,ES51,1,568.15779,1,1,1
2025,ES,607,ES51,1,966.67078,1,1,1
2025,ES,608,ES51,1,569.83383,1,1,1
2025,ES,609,ES51,1,587.83475,1,1,1
2025,ES,610,ES51,1,1371.95156,1,1,1
2025,ES,611,ES51,1,588.90828,1,1,1
2025,ES,612,ES51,1,871.85592,1,1,1
2025,ES,613,ES51,1,1364.58794,1,1,1
2025,ES,614,ES51,1,517.54036,1,2,1
2025,ES,616,ES51,1,544.72746,1,1,1
2025,ES,617,ES51,1,1933.58770,1,1,1
2025,ES,618,ES51,1,758.89271,1,1,1
2025,ES,619,ES51,1,858.87215,1,1,1
2025,ES,620,ES51,1,1571.83824,1,1,1
2025,ES,621,ES51,1,408.51516,1,1,1
2025,ES,622,ES51,1,795.49147,1,1,1
2025,ES,623,ES51,1,905.00111,1,1,1
2025,ES,625,ES51,1,204.33669,1,1,1
2025,ES,626,ES51,1,795.33052,1,1,1
2025,ES,627,ES51,1,672.70229,1,1,1
2025,ES,628,ES51,1,522.92958,1,1,1
2025,ES,629,ES51,1,1636.53330,1,1,1
2025,ES,630,ES51,1,284.54311,1,1,1
2025,ES,631,ES51,1,852.61109,1,1,1
2025,ES,632,ES51,1,1033.09528,1,1,1
2025,ES,633,ES51,1,1335.87121,1,2,1
2025,ES,634,ES51,1,672.70229,1,1,1
2025,ES,635,ES51,1,672.70229,1,1,1
2025,ES,636,ES51,1,636.57714,1,1,1
2025,ES,637,ES22,1,912.74035,1,1,1
2025,ES,638,ES51,1,740.70434,1,1,1
2025,ES,640,ES51,1,937.61585,1,1,1
2025,ES,641,ES51,1,550.22345,1,1,1
2025,ES,642,ES51,1,672.70229,1,1,1
2025,ES,644,ES51,1,1141.15072,1,1,1
2025,ES,645,ES51,1,870.27415,1,1,1
2025,ES,646,ES51,1,921.24439,1,1,1
2025,ES,647,ES51,1,952.13856,1,1,1
2025,ES,648,ES51,1,1491.83560,1,1,1
2025,ES,649,ES51,1,382.35322,1,1,1
2025,ES,650,ES51,1,1889.85765,1,3,1
2025,ES,651,ES51,1,729.74095,1,1,1
2025,ES,652,ES51,1,890.24951,1,1,1
2025,ES,653,ES51,1,952.84184,1,1,1
2025,ES,654,ES51,1,1143.30129,1,1,1
2025,ES,655,ES51,1,422.71957,1,1,1
2025,ES,656,ES51,1,1129.77275,1,1,1
2025,ES,657,ES51,1,482.96478,1,1,1
2025,ES,658,ES51,1,852.61109,1,1,1
2025,ES,659,ES51,1,803.31659,1,1,1
2025,ES,660,ES51,1,500.87253,1,1,1
2025,ES,661,ES51,1,776.67693,1,1,1
2025,ES,662,ES51,1,854.83660,1,1,1
2025,ES,663,ES51,1,895.03155,1,1,1
2025,ES,664,ES51,1,578.51437,1,1,1
2025,ES,665,ES51,1,838.58781,1,1,1
2025,ES,666,ES51,1,1342.20715,1,1,1
2025,ES,668,ES51,1,825.72159,1,1,1
2025,ES,669,ES51,1,391.24375,1,1,1
2025,ES,670,ES51,1,578.51437,1,1,1
2025,ES,671,ES51,1,964.56192,1,1,1
2025,ES,672,ES51,1,1164.16279,1,1,1
2025,ES,673,ES51,1,530.47615,1,1,1
2025,ES,674,ES51,1,462.83846,1,1,1
2025,ES,675,ES51,1,905.60465,1,1,1
2025,ES,676,ES51,1,717.92099,1,1,1
2025,ES,677,ES51,1,404.84762,1,1,1
2025,ES,678,ES51,1,490.45100,1,2,1
2025,ES,679,ES51,1,438.15879,1,2,1
2025,ES,681,ES51,1,501.27834,1,2,1
2025,ES,682,ES51,1,626.04524,1,2,1
2025,ES,683,ES51,1,490.45100,1,2,1
2025,ES,684,ES51,1,501.46715,1,2,1
2025,ES,685,ES51,1,1041.14921,1,2,1
2025,ES,686,ES51,1,828.47135,1,1,1
2025,ES,687,ES51,1,357.92024,1,1,1
2025,ES,689,ES51,1,532.65287,1,1,1
2025,ES,691,ES51,1,748.15936,1,1,1
2025,ES,692,ES51,1,828.47135,1,2,1
2025,ES,693,ES51,1,621.22432,1,2,1
2025,ES,694,ES51,1,249.02562,1,2,1
2025,ES,695,ES51,1,495.41654,1,2,1
2025,ES,696,ES51,1,435.44458,1,2,1
2025,ES,697,ES51,1,378.87307,1,2,1
2025,ES,698,ES51,1,479.07585,1,2,1
2025,ES,699,ES51,1,417.83622,1,2,1
2025,ES,700,ES51,1,323.99547,1,2,1
2025,ES,701,ES51,1,419.49850,1,2,1
2025,ES,702,ES51,1,942.87538,1,1,1
2025,ES,703,ES51,1,487.42847,1,1,1
2025,ES,704,ES51,1,480.12051,1,1,1
2025,ES,705,ES51,1,945.10318,1,1,1
2025,ES,706,ES51,1,863.15687,1,1,1
2025,ES,708,ES51,1,519.76594,1,1,1
2025,ES,709,ES51,1,945.10318,1,1,1
2025,ES,710,ES51,1,400.33081,1,1,1
2025,ES,711,ES51,1,118.93366,1,2,1
2025,ES,712,ES51,1,260.18402,1,2,1
2025,ES,713,ES51,1,418.59135,1,2,1
2025,ES,714,ES51,1,500.80798,1,2,1
2025,ES,716,ES51,1,682.17172,1,2,1
2025,ES,717,ES51,1,659.51018,1,1,1
2025,ES,718,ES51,1,965.95915,1,1,1
2025,ES,719,ES51,1,1301.96249,1,1,1
2025,ES,720,ES51,1,625.34784,1,1,1
2025,ES,721,ES51,1,406.57184,1,1,1
2025,ES,722,ES51,1,694.93549,1,1,1
2025,ES,723,ES51,1,1255.09797,1,1,1
2025,ES,724,ES51,1,1801.65426,1,1,1
2025,ES,725,ES51,1,522.98349,1,1,1
2025,ES,726,ES51,1,739.55335,1,1,1
2025,ES,729,ES51,1,853.27731,1,1,1
2025,ES,730,ES51,1,506.98176,1,2,1
2025,ES,731,ES51,1,591.93547,1,1,1
2025,ES,732,ES51,1,2012.91512,1,1,1
2025,ES,733,ES51,1,702.39865,1,1,1
2025,ES,734,ES51,1,750.19808,1,1,1
2025,ES,735,ES51,1,539.87091,1,1,1
2025,ES,736,ES51,1,703.91565,1,2,1
2025,ES,737,ES51,1,354.37416,1,2,1
2025,ES,738,ES51,1,552.27791,1,2,1
2025,ES,739,ES51,1,717.01772,1,2,1
2025,ES,740,ES51,1,412.52349,1,2,1
2025,ES,741,ES51,1,792.91602,1,1,1
2025,ES,744,ES51,1,157.32178,1,3,1
2025,ES,745,ES51,1,287.21704,1,3,1
2025,ES,746,ES51,1,183.11466,1,3,1
2025,ES,747,ES51,1,114.02417,1,3,1
2025,ES,748,ES51,1,152.87218,1,3,1
2025,ES,749,ES51,1,154.89725,1,3,1
2025,ES,750,ES51,1,588.39088,1,3,1
2025,ES,751,ES51,1,337.61229,1,3,1
2025,ES,752,ES51,1,430.33037,1,3,1
2025,ES,753,ES51,1,258.35887,1,3,1
2025,ES,754,ES51,1,413.18428,1,2,1
2025,ES,755,ES51,1,484.07435,1,2,1
2025,ES,756,ES51,1,232.88217,1,2,1
2025,ES,757,ES51,1,473.49413,1,2,1
2025,ES,758,ES51,1,477.54998,1,2,1
2025,ES,759,ES51,1,630.10861,1,2,1
2025,ES,760,ES51,1,471.84804,1,2,1
2025,ES,762,ES51,1,756.82240,1,1,1
2025,ES,763,ES51,1,447.26044,1,1,1
2025,ES,764,ES51,1,392.14257,1,1,1
2025,ES,765,ES51,1,699.10693,1,1,1
2025,ES,766,ES51,1,215.82390,1,1,1
2025,ES,767,ES51,1,667.77404,1,1,1
2025,ES,768,ES51,1,896.78696,1,1,1
2025,ES,770,ES51,1,945.58246,1,1,1
2025,ES,771,ES51,1,1151.70031,1,1,1
2025,ES,772,ES51,1,945.57198,1,1,1
2025,ES,773,ES51,1,770.57449,1,1,1
2025,ES,775,ES51,1,338.14261,1,3,1
2025,ES,777,ES51,1,288.11897,1,2,1
2025,ES,778,ES51,1,520.93470,1,2,1
2025,ES,779,ES51,1,965.86844,1,2,1
2025,ES,780,ES51,1,695.44431,1,1,1
2025,ES,781,ES51,1,660.96908,1,1,1
2025,ES,782,ES51,1,738.49489,1,1,1
2025,ES,783,ES51,1,828.47135,1,1,1
2025,ES,785,ES51,1,458.21158,1,1,1
2025,ES,786,ES30,1,1124.73911,1,1,1
2025,ES,787,ES51,1,249.02019,1,2,1
2025,ES,789,ES51,1,157.80850,1,2,1
2025,ES,790,ES51,1,139.84580,1,2,1
2025,ES,791,ES51,1,524.65605,1,1,1
2025,ES,792,ES51,1,605.84391,1,1,1
2025,ES,793,ES51,1,1353.47924,1,1,1
2025,ES,794,ES51,1,1236.51658,1,1,1
2025,ES,795,ES51,1,734.87446,1,1,1
2025,ES,797,ES51,1,699.98019,1,1,1
2025,ES,798,ES51,1,325.79812,1,1,1
2025,ES,800,ES51,1,1044.79317,1,1,1
2025,ES,801,ES51,1,665.56557,1,1,1
2025,ES,802,ES51,1,321.20491,1,1,1
2025,ES,803,ES51,1,373.11842,1,1,1
2025,ES,805,ES51,1,982.20550,1,1,1
2025,ES,806,ES51,1,410.78191,1,1,1
2025,ES,807,ES51,1,851.49880,1,1,1
2025,ES,808,ES51,1,478.89001,1,1,1
2025,ES,809,ES51,1,1259.96990,1,1,1
2025,ES,811,ES51,1,890.24951,1,1,1
2025,ES,812,ES51,1,618.01343,1,1,1
2025,ES,813,ES51,1,539.87091,1,1,1
2025,ES,814,ES51,1,573.14510,1,1,1
2025,ES,816,ES51,1,1108.16427,1,1,1
2025,ES,817,ES51,1,423.95908,1,1,1
2025,ES,818,ES51,1,696.76090,1,1,1
2025,ES,819,ES51,1,776.03810,1,1,1
2025,ES,820,ES51,1,888.55841,1,1,1
2025,ES,821,ES51,1,276.40117,1,1,1
2025,ES,822,ES51,1,250.88668,1,1,1
2025,ES,823,ES51,1,245.18165,1,1,1
2025,ES,824,ES51,1,219.23020,1,1,1
2025,ES,825,ES51,1,146.68867,1,1,1
2025,ES,827,ES51,1,679.67772,1,1,1
2025,ES,828,ES51,1,998.85159,1,2,1
2025,ES,829,ES51,1,987.87549,1,1,1
2025,ES,830,ES51,1,459.67699,1,1,1
2025,ES,832,ES51,1,666.17201,1,1,1
2025,ES,833,ES51,1,600.95190,1,1,1
2025,ES,834,ES51,1,485.74124,1,1,1
2025,ES,835,ES51,1,1377.16487,1,1,1
2025,ES,836,ES51,1,482.37539,1,1,1
2025,ES,838,ES51,1,631.80347,1,1,1
2025,ES,839,ES51,1,798.23153,1,2,1
2025,ES,840,ES51,1,425.95619,1,1,1
2025,ES,843,ES51,1,809.00434,1,2,1
2025,ES,844,ES51,1,495.07549,1,2,1
2025,ES,845,ES51,1,578.51437,1,1,1
2025,ES,847,ES51,1,905.60465,1,1,1
2025,ES,850,ES51,1,384.39134,1,1,1
2025,ES,851,ES51,1,841.47294,1,1,1
2025,ES,852,ES51,1,1033.09528,1,1,1
2025,ES,853,ES51,1,811.33429,1,1,1
2025,ES,854,ES51,1,587.83475,1,1,1
2025,ES,855,ES51,1,488.90180,1,1,1
2025,ES,856,ES51,1,705.83608,1,1,1
2025,ES,858,ES51,1,825.36637,1,1,1
2025,ES,859,ES51,1,872.54941,1,1,1
2025,ES,860,ES51,1,1654.30187,1,1,1
2025,ES,861,ES51,1,1317.65104,1,1,1
2025,ES,862,ES51,1,940.16053,1,1,1
2025,ES,863,ES51,1,1701.68544,1,1,1
2025,ES,864,ES51,1,759.63618,1,1,1
2025,ES,866,ES51,1,1441.94545,1,1,1
2025,ES,867,ES51,1,852.61109,1,1,1
2025,ES,868,ES51,1,842.55726,1,1,1
2025,ES,869,ES51,1,852.61109,1,1,1
2025,ES,870,ES51,1,1156.26330,1,1,1
2025,ES,871,ES51,1,1463.72407,1,1,1
2025,ES,872,ES51,1,732.83467,1,1,1
2025,ES,873,ES51,1,865.66689,1,1,1
2025,ES,874,ES51,1,2884.49983,1,1,1
2025,ES,875,ES51,1,168.97867,1,3,1
2025,ES,876,ES51,1,774.91283,1,1,1
2025,ES,877,ES51,1,800.38783,1,1,1
2025,ES,879,ES51,1,810.58331,1,1,1
2025,ES,880,ES51,1,803.35235,1,1,1
2025,ES,881,ES51,1,712.25434,1,1,1
2025,ES,882,ES51,1,455.71905,1,1,1
2025,ES,883,ES51,1,359.84630,1,1,1
2025,ES,884,ES51,1,442.26275,1,1,1
2025,ES,885,ES51,1,672.70229,1,1,1
2025,ES,886,ES51,1,761.70514,1,1,1
2025,ES,887,ES51,1,550.44858,1,1,1
2025,ES,888,ES51,1,1856.72754,1,1,1
2025,ES,889,ES51,1,1030.66007,1,1,1
2025,ES,890,ES51,1,671.37178,1,1,1
2025,ES,891,ES51,1,817.02040,1,1,1
2025,ES,892,ES51,1,888.76703,1,1,1
2025,ES,893,ES51,1,803.31659,1,1,1
2025,ES,894,ES51,1,919.45600,1,1,1
2025,ES,895,ES51,1,646.80135,1,1,1
2025,ES,896,ES51,1,1443.43733,1,1,1
2025,ES,897,ES51,1,1061.97700,1,1,1
2025,ES,898,ES51,1,480.61282,1,1,1
2025,ES,899,ES51,1,735.71849,1,1,1
2025,ES,900,ES51,1,881.34854,1,2,1
2025,ES,901,ES51,1,852.61109,1,1,1
2025,ES,902,ES51,1,502.47438,1,1,1
2025,ES,904,ES51,1,1153.19226,1,1,1
2025,ES,905,ES51,1,517.04597,1,1,1
2025,ES,906,ES51,1,1089.22880,1,1,1
2025,ES,907,ES51,1,773.18897,1,1,1
2025,ES,908,ES51,1,578.63144,1,1,1
2025,ES,909,ES51,1,858.87215,1,1,1
2025,ES,910,ES51,1,761.70514,1,1,1
2025,ES,911,ES51,1,940.16053,1,1,1
2025,ES,912,ES51,1,770.57449,1,1,1
2025,ES,916,ES51,1,538.20581,1,1,1
2025,ES,917,ES51,1,795.33052,1,1,1
2025,ES,918,ES51,1,1085.11713,1,1,1
2025,ES,919,ES51,1,1095.58121,1,1,1
2025,ES,920,ES51,1,1115.12115,1,1,1
2025,ES,921,ES51,1,981.66381,1,1,1
2025,ES,922,ES51,1,818.99481,1,1,1
2025,ES,923,ES51,1,1571.83824,1,1,1
2025,ES,924,ES51,1,613.78464,1,1,1
2025,ES,925,ES51,1,604.05282,1,1,1
2025,ES,927,ES51,1,734.87446,1,1,1
2025,ES,928,ES51,1,815.46884,1,1,1
2025,ES,929,ES51,1,982.58409,1,1,1
2025,ES,930,ES51,1,726.17489,1,1,1
2025,ES,931,ES51,1,1548.36422,1,1,1
2025,ES,932,ES51,1,1477.35952,1,1,1
2025,ES,933,ES51,1,1311.79617,1,1,1
2025,ES,934,ES51,1,539.79549,1,1,1
2025,ES,935,ES51,1,1054.56529,1,1,1
2025,ES,936,ES51,1,612.53583,1,1,1
2025,ES,939,ES51,1,795.33052,1,1,1
2025,ES,940,ES51,1,903.33148,1,1,1
2025,ES,942,ES51,1,598.37608,1,1,1
2025,ES,943,ES51,1,1989.06640,1,1,1
2025,ES,944,ES51,1,547.98943,1,1,1
2025,ES,945,ES51,1,587.19513,1,1,1
2025,ES,946,ES51,1,539.87091,1,1,1
2025,ES,947,ES51,1,698.87273,1,1,1
2025,ES,948,ES51,1,1938.69256,1,1,1
2025,ES,952,ES51,1,622.13189,1,1,1
2025,ES,953,ES51,1,408.51516,1,1,1
2025,ES,955,ES51,1,1577.89928,1,1,1
2025,ES,956,ES51,1,1229.26122,1,1,1
2025,ES,958,ES51,1,802.77948,1,1,1
2025,ES,959,ES51,1,377.90893,1,1,1
2025,ES,960,ES51,1,749.61353,1,1,1
2025,ES,961,ES51,1,795.33052,1,1,1
2025,ES,962,ES51,1,1376.12966,1,1,1
2025,ES,963,ES51,1,832.18982,1,1,1
2025,ES,964,ES51,1,443.16837,1,1,1
2025,ES,966,ES51,1,900.54939,1,1,1
2025,ES,967,ES51,1,739.55335,1,1,1
2025,ES,968,ES51,1,781.62615,1,1,1
2025,ES,969,ES51,1,1091.31080,1,1,1
2025,ES,970,ES51,1,522.98349,1,1,1
2025,ES,971,ES51,1,622.36458,1,1,1
2025,ES,972,ES51,1,702.39865,1,1,1
2025,ES,973,ES51,1,796.35971,1,1,1
2025,ES,974,ES51,1,577.42352,1,1,1
2025,ES,976,ES51,1,888.52913,1,1,1
2025,ES,977,ES51,1,996.70412,1,1,1
2025,ES,978,ES51,1,785.71921,1,1,1
2025,ES,979,ES51,1,779.99142,1,1,1
2025,ES,980,ES51,1,465.85955,1,1,1
2025,ES,981,ES51,1,510.08325,1,2,1
2025,ES,982,ES51,1,1021.55944,1,1,1
2025,ES,983,ES51,1,3288.19613,1,1,1
2025,ES,984,ES51,1,427.14588,1,1,1
2025,ES,986,ES51,1,1151.30912,1,1,1
2025,ES,987,ES51,1,469.83963,1,1,1
2025,ES,988,ES51,1,404.02521,1,1,1
2025,ES,989,ES51,1,945.10318,1,1,1
2025,ES,990,ES51,1,708.91098,1,1,1
2025,ES,991,ES51,1,714.91890,1,1,1
2025,ES,992,ES51,1,771.91760,1,1,1
2025,ES,993,ES51,1,372.76717,1,1,1
2025,ES,994,ES51,1,956.15112,1,1,1
2025,ES,995,ES51,1,670.79388,1,1,1
2025,ES,996,ES51,1,712.33799,1,1,1
2025,ES,997,ES51,1,708.66684,1,2,1
2025,ES,998,ES51,1,733.18692,1,1,1
2025,ES,999,ES51,1,779.99142,1,1,1
2025,ES,1000,ES51,1,677.61220,1,2,1
2025,ES,1001,ES51,1,573.18107,1,2,1
2025,ES,1002,ES51,1,733.88099,1,2,1
2025,ES,1003,ES51,1,767.82772,1,2,1
2025,ES,1004,ES51,1,687.38169,1,1,1
2025,ES,1005,ES51,1,554.36947,1,2,1
2025,ES,1007,ES51,1,378.96133,1,2,1
2025,ES,1008,ES51,1,711.40587,1,1,1
2025,ES,1009,ES51,1,1078.23980,1,1,1
2025,ES,1010,ES51,1,743.48706,1,1,1
2025,ES,1011,ES51,1,743.48706,1,1,1
2025,ES,1013,ES51,1,401.38063,1,1,1
2025,ES,1015,ES51,1,642.91042,1,1,1
2025,ES,1017,ES51,1,1629.73584,1,2,1
2025,ES,1018,ES51,1,641.58277,1,2,1
2025,ES,1019,ES51,1,641.18208,1,2,1
2025,ES,1020,ES51,1,1482.45667,1,2,1
2025,ES,1021,ES51,1,1496.90800,1,2,1
2025,ES,1022,ES51,1,1058.27692,1,2,1
2025,ES,1024,ES51,1,424.48654,1,2,1
2025,ES,1025,ES51,1,492.99748,1,2,1
2025,ES,1026,ES51,1,699.22953,1,2,1
2025,ES,1029,ES51,1,416.65562,1,2,1
2025,ES,1030,ES51,1,457.99254,1,2,1
2025,ES,1031,ES51,1,231.02146,1,1,1
2025,ES,1032,ES51,1,622.95979,1,2,1
2025,ES,1033,ES51,1,584.24800,1,2,1
2025,ES,1034,ES51,1,1379.62545,1,2,1
2025,ES,1036,ES51,1,411.20840,1,2,1
2025,ES,1037,ES51,1,389.32108,1,2,1
2025,ES,1038,ES51,1,743.48706,1,2,1
2025,ES,1039,ES51,1,958.81716,1,2,1
2025,ES,1041,ES51,1,520.93470,1,2,1
2025,ES,1042,ES51,1,476.72354,1,2,1
2025,ES,1043,ES51,1,332.78121,1,2,1
2025,ES,1044,ES51,1,386.96131,1,2,1
2025,ES,1045,ES51,1,266.70052,1,2,1
2025,ES,1047,ES51,1,601.56324,1,2,1
2025,ES,1048,ES51,1,239.45916,1,2,1
2025,ES,1049,ES51,1,332.78121,1,2,1
2025,ES,1050,ES51,1,331.15794,1,2,1
2025,ES,1051,ES51,1,524.54655,1,2,1
2025,ES,1052,ES51,1,276.46490,1,2,1
2025,ES,1053,ES51,1,472.84741,1,2,1
2025,ES,1054,ES51,1,569.93182,1,1,1
2025,ES,1055,ES51,1,313.34583,1,1,1
2025,ES,1056,ES51,1,87.41111,1,1,1
2025,ES,1058,ES51,1,220.59066,1,2,1
2025,ES,1059,ES51,1,204.91055,1,2,1
2025,ES,1060,ES51,1,232.48135,1,2,1
2025,ES,1061,ES51,1,78.43989,1,2,1
2025,ES,1062,ES51,1,226.06649,1,2,1
2025,ES,1063,ES51,1,247.88963,1,2,1
2025,ES,1064,ES51,1,214.80957,1,2,1
2025,ES,1065,ES51,1,146.68867,1,2,1
2025,ES,1066,ES51,1,178.44775,1,2,1
2025,ES,1067,ES51,1,249.87571,1,2,1
2025,ES,1068,ES51,1,286.63245,1,2,1
2025,ES,1069,ES51,1,250.42509,1,1,1
2025,ES,1071,ES51,1,238.74624,1,2,1
2025,ES,1072,ES51,1,119.41219,1,2,1
2025,ES,1073,ES51,1,171.64174,1,2,1
2025,ES,1075,ES51,1,255.21227,1,2,1
2025,ES,1076,ES51,1,150.04332,1,1,1
2025,ES,1077,ES51,1,176.56938,1,3,1
2025,ES,1079,ES51,1,157.80850,1,3,1
2025,ES,1080,ES51,1,293.37202,1,3,1
2025,ES,1081,ES51,1,199.49768,1,3,1
2025,ES,1082,ES51,1,66.38599,1,2,1
2025,ES,1083,ES51,1,220.59066,1,3,1
2025,ES,1084,ES51,1,217.38839,1,3,1
2025,ES,1085,ES51,1,258.99803,1,3,1
2025,ES,1086,ES51,1,338.13627,1,1,1
2025,ES,1087,ES41,1,562.03241,1,1,1
2025,ES,1088,ES41,1,1505.17536,1,1,1
2025,ES,1089,ES41,1,497.23122,1,1,1
2025,ES,1090,ES41,1,801.09127,1,1,1
2025,ES,1091,ES41,1,809.55514,1,1,1
2025,ES,1092,ES41,1,562.01124,1,1,1
2025,ES,1093,ES41,1,718.57450,1,1,1
2025,ES,1094,ES41,1,479.32712,1,1,1
2025,ES,1095,ES41,1,361.79971,1,1,1
2025,ES,1096,ES41,1,219.04822,1,1,1
2025,ES,1097,ES41,1,453.72127,1,1,1
2025,ES,1098,ES41,1,680.33358,1,3,1
2025,ES,1099,ES41,1,735.14706,1,3,1
2025,ES,1100,ES41,1,928.15077,1,3,1
2025,ES,1101,ES41,1,1747.93836,1,3,1
2025,ES,1102,ES41,1,563.27551,1,3,1
2025,ES,1103,ES41,1,434.09753,1,3,1
2025,ES,1104,ES41,1,451.44126,1,3,1
2025,ES,1105,ES41,1,461.95282,1,3,1
2025,ES,1106,ES41,1,1467.01454,1,3,1
2025,ES,1107,ES41,1,514.48825,1,3,1
2025,ES,1108,ES41,1,1010.12665,1,3,1
2025,ES,1109,ES41,1,586.31765,1,3,1
2025,ES,1110,ES41,1,689.87266,1,3,1
2025,ES,1111,ES41,1,617.24387,1,3,1
2025,ES,1112,ES41,1,1032.13620,1,3,1
2025,ES,1113,ES41,1,477.89521,1,3,1
2025,ES,1114,ES41,1,513.91983,1,2,1
2025,ES,1115,ES41,1,688.57075,1,2,1
2025,ES,1116,ES41,1,517.34030,1,2,1
2025,ES,1117,ES61,1,455.87113,1,1,1
2025,ES,1118,ES43,1,484.99528,1,3,1
2025,ES,1119,ES43,1,423.23460,1,3,1
2025,ES,1120,ES43,1,309.71521,1,3,1
2025,ES,1121,ES43,1,368.37682,1,3,1
2025,ES,1122,ES43,1,383.27528,1,3,1
2025,ES,1123,ES43,1,266.75612,1,3,1
2025,ES,1124,ES43,1,163.30502,1,3,1
2025,ES,1125,ES43,1,329.86739,1,3,1
2025,ES,1126,ES43,1,329.86739,1,3,1
2025,ES,1127,ES43,1,527.07052,1,1,1
2025,ES,1128,ES43,1,249.35411,1,1,1
2025,ES,1129,ES43,1,279.90133,1,1,1
2025,ES,1130,ES43,1,217.63363,1,1,1
2025,ES,1131,ES43,1,478.85627,1,1,1
2025,ES,1132,ES43,1,248.47223,1,1,1
2025,ES,1133,ES43,1,586.66595,1,1,1
2025,ES,1134,ES43,1,697.62191,1,2,1
2025,ES,1135,ES43,1,319.96634,1,2,1
2025,ES,1136,ES43,1,551.40935,1,2,1
2025,ES,1137,ES43,1,1296.83505,1,2,1
2025,ES,1138,ES43,1,857.66897,1,2,1
2025,ES,1139,ES43,1,1729.52580,1,2,1
2025,ES,1140,ES43,1,451.88643,1,3,1
2025,ES,1141,ES43,1,368.37682,1,3,1
2025,ES,1142,ES43,1,329.45317,1,3,1
2025,ES,1143,ES43,1,159.74809,1,3,1
2025,ES,1144,ES43,1,726.44171,1,3,1
2025,ES,1145,ES43,1,247.23002,1,3,1
2025,ES,1146,ES43,1,726.44171,1,3,1
2025,ES,1147,ES43,1,584.00099,1,2,1
2025,ES,1148,ES43,1,327.75692,1,2,1
2025,ES,1149,ES43,1,726.44171,1,2,1
2025,ES,1151,ES43,1,455.53877,1,2,1
2025,ES,1152,ES43,1,321.18045,1,3,1
2025,ES,1153,ES43,1,129.93261,1,3,1
2025,ES,1154,ES43,1,692.76808,1,3,1
2025,ES,1155,ES43,1,409.52902,1,3,1
2025,ES,1156,ES43,1,365.09068,1,3,1
2025,ES,1157,ES43,1,898.54358,1,3,1
2025,ES,1158,ES43,1,453.58791,1,2,1
2025,ES,1159,ES43,1,545.44900,1,2,1
2025,ES,1160,ES43,1,293.49375,1,2,1
2025,ES,1163,ES43,1,486.94095,1,2,1
2025,ES,1164,ES43,1,357.53810,1,2,1
2025,ES,1165,ES43,1,370.27387,1,2,1
2025,ES,1166,ES43,1,652.28746,1,2,1
2025,ES,1167,ES43,1,1062.38860,1,2,1
2025,ES,1168,ES43,1,454.15820,1,2,1
2025,ES,1169,ES43,1,454.15820,1,2,1
2025,ES,1170,ES43,1,1144.75788,1,2,1
2025,ES,1171,ES43,1,88.75994,1,2,1
2025,ES,1172,ES43,1,454.15820,1,2,1
2025,ES,1173,ES43,1,215.69220,1,1,1
2025,ES,1174,ES43,1,232.14740,1,1,1
2025,ES,1175,ES43,1,241.94596,1,1,1
2025,ES,1177,ES43,1,353.93683,1,1,1
2025,ES,1178,ES43,1,1018.64235,1,1,1
2025,ES,1179,ES43,1,148.52523,1,1,1
2025,ES,1180,ES43,1,834.99551,1,1,1
2025,ES,1181,ES43,1,345.02239,1,1,1
2025,ES,1182,ES43,1,194.88261,1,1,1
2025,ES,1183,ES43,1,126.17975,1,1,1
2025,ES,1186,ES43,1,598.10582,1,1,1
2025,ES,1187,ES43,1,133.55975,1,1,1
2025,ES,1188,ES43,1,76.76298,1,1,1
2025,ES,1189,ES43,1,611.81059,1,3,1
2025,ES,1190,ES43,1,368.37682,1,3,1
2025,ES,1191,ES43,1,782.46316,1,3,1
2025,ES,1192,ES51,1,282.67914,1,3,1
2025,ES,1193,ES43,1,321.18045,1,3,1
2025,ES,1194,ES43,1,1399.42328,1,3,1
2025,ES,1195,ES43,1,801.48736,1,3,1
2025,ES,1196,ES43,1,268.93993,1,3,1
2025,ES,1197,ES43,1,159.74809,1,3,1
2025,ES,1198,ES43,1,343.84344,1,3,1
2025,ES,1199,ES43,1,229.06510,1,3,1
2025,ES,1200,ES43,1,365.09068,1,3,1
2025,ES,1201,ES43,1,266.75612,1,3,1
2025,ES,1202,ES43,1,464.19792,1,3,1
2025,ES,1203,ES43,1,268.33838,1,3,1
2025,ES,1205,ES43,1,487.68485,1,3,1
2025,ES,1206,ES43,1,393.37060,1,3,1
2025,ES,1207,ES43,1,692.76808,1,3,1
2025,ES,1208,ES43,1,268.93993,1,3,1
2025,ES,1209,ES43,1,469.88614,1,3,1
2025,ES,1210,ES43,1,159.74809,1,3,1
2025,ES,1211,ES43,1,694.02923,1,3,1
2025,ES,1213,ES43,1,244.91177,1,3,1
2025,ES,1214,ES43,1,313.63537,1,3,1
2025,ES,1215,ES43,1,544.23955,1,3,1
2025,ES,1216,ES43,1,268.93993,1,3,1
2025,ES,1217,ES43,1,533.56061,1,3,1
2025,ES,1218,ES43,1,131.19790,1,3,1
2025,ES,1219,ES43,1,451.88643,1,3,1
2025,ES,1220,ES43,1,5200.17228,1,3,1
2025,ES,1221,ES43,1,396.17437,1,3,1
2025,ES,1222,ES43,1,726.44171,1,3,1
